lat,lon,temp,weather
39.1908,-74.4145,1.1,Thunderstorm: slight or moderate
39.6273,-74.5796,-0.1,Partly cloudy
40.1631,-75.0837,28.7,Drizzle: light
40.4157,-74.6231,7.9,Drizzle: light
41.0586,-75.4167,34.5,Mainly clear
39.1548,-75.4068,16.5,Snow fall: slight
40.5833,-74.4233,8.0,Rain: slight
40.632,-74.6155,7.3,Partly cloudy
41.2901,-74.6694,1.9,Rain: slight
39.5524,-75.405,3.2,Clear sky
40.7603,-74.2951,6.2,Partly cloudy
40.2373,-75.5249,9.5,Partly cloudy
39.2957,-73.9454,25.6,Drizzle: light
39.4285,-74.6207,29.9,Drizzle: light
40.9526,-74.1208,26.2,Snow fall: slight
40.2524,-75.5553,-2.6,Overcast
41.3299,-74.8465,13.3,Thunderstorm: slight or moderate
41.2926,-75.5527,1.0,Drizzle: light
39.6893,-74.1548,19.1,Thunderstorm: slight or moderate
40.239,-75.0796,10.5,Fog
40.5534,-75.3313,0.9,Snow fall: slight
40.5625,-74.0479,2.1,Mainly clear
40.4297,-74.5475,30.9,Clear sky
40.5262,-74.7381,-10.0,Rain: slight
39.2637,-74.1763,24.5,Overcast
39.1402,-73.9573,28.3,Mainly clear
40.6995,-75.0998,0.7,Clear sky
40.1268,-74.9124,0.3,Drizzle: light
39.8328,-74.7852,-3.1,Rain: moderate
39.7824,-75.5963,22.1,Overcast
41.3327,-74.2715,4.1,Overcast
39.1901,-75.5986,-0.8,Snow fall: slight
41.3864,-74.749,17.2,Partly cloudy
40.0283,-74.998,21.1,Mainly clear
39.7671,-74.2494,-4.3,Drizzle: moderate
39.9792,-75.2806,-9.5,Clear sky
40.7313,-74.5926,-7.6,Partly cloudy
39.4249,-74.8938,6.8,Mainly clear
39.6497,-75.4731,-6.6,Clear sky
39.5328,-74.109,7.6,Fog
39.4882,-74.0284,19.1,Overcast
40.4943,-74.3805,4.0,Rain: slight
39.0976,-74.2531,13.1,Snow fall: slight
40.8805,-74.8343,1.7,Clear sky
41.3654,-75.1466,-5.3,Clear sky
39.9579,-74.8184,31.2,Overcast
40.1837,-75.4425,24.4,Partly cloudy
40.5196,-74.9396,24.6,Rain: slight
39.6832,-75.5977,-3.4,Drizzle: moderate
39.5256,-74.4686,-0.7,Clear sky
41.2438,-75.2869,19.2,Mainly clear
39.2161,-74.2792,-3.6,Partly cloudy
39.8214,-74.7612,-8.1,Snow fall: slight
40.6119,-74.3074,14.5,Rain: moderate
41.2837,-74.6472,-2.0,Fog
39.6326,-74.3652,13.0,Clear sky
39.648,-74.4388,17.2,Mainly clear
39.4135,-74.8004,21.9,Overcast
40.0362,-74.6479,8.0,Mainly clear
40.7013,-74.9664,7.1,Partly cloudy
40.85,-74.3411,2.4,Partly cloudy
40.563,-73.9485,29.4,Overcast
40.8218,-74.7882,24.9,Rain: slight
39.9972,-74.3913,4.1,Rain: slight
40.9238,-74.9008,-5.2,Drizzle: moderate
39.2871,-74.0023,27.3,Rain: slight
41.3564,-75.3119,28.3,Drizzle: light
39.088,-74.9438,16.5,Drizzle: moderate
38.9206,-75.462,26.4,Fog
40.6633,-75.1312,5.3,Partly cloudy
40.8723,-73.9501,17.3,Rain: slight
40.0425,-75.4983,19.0,Mainly clear
41.0522,-74.5594,3.9,Snow fall: slight
41.1924,-75.0225,14.7,Mainly clear
40.5201,-74.8455,31.3,Rain: moderate
39.6774,-74.6055,14.6,Snow fall: slight
39.0771,-75.3715,6.9,Rain: slight
40.5458,-73.9141,29.0,Overcast
40.8671,-74.1288,-9.7,Mainly clear
38.901,-73.921,-1.5,Thunderstorm: slight or moderate
39.5072,-74.0728,6.4,Drizzle: light
40.8086,-74.6135,13.6,Overcast
40.3424,-75.3145,-8.7,Rain: moderate
41.0814,-74.339,32.8,Thunderstorm: slight or moderate
40.3832,-74.4679,9.1,Rain: moderate
39.0257,-74.8679,26.9,Clear sky
40.0868,-74.8078,21.0,Partly cloudy
39.3406,-75.1182,22.5,Thunderstorm: slight or moderate
40.3182,-74.5637,28.8,Drizzle: light
40.5466,-75.2463,19.8,Snow fall: slight
39.8351,-74.8416,0.7,Overcast
40.3506,-74.0029,9.3,Fog
41.3231,-74.5463,17.1,Rain: moderate
39.1842,-74.7744,-3.0,Thunderstorm: slight or moderate
41.0191,-74.3034,-1.3,Fog
40.8478,-74.2747,-9.9,Rain: slight
41.2438,-75.3908,-4.4,Rain: slight
39.5767,-75.1713,3.6,Partly cloudy
40.8255,-75.4021,25.1,Snow fall: slight
39.306,-74.8891,27.3,Partly cloudy
40.3554,-73.9041,29.8,Drizzle: light
41.1267,-75.2381,14.8,Snow fall: slight
39.6736,-75.4359,20.5,Rain: slight
41.2149,-75.1372,10.2,Drizzle: moderate
41.1263,-73.906,-7.7,Overcast
40.435,-73.9027,4.1,Snow fall: slight
40.2577,-74.9035,15.0,Snow fall: slight
39.1167,-74.667,-8.0,Drizzle: light
39.4426,-74.4078,-1.4,Snow fall: slight
40.2509,-75.0155,0.1,Drizzle: moderate
40.1576,-75.16,30.0,Rain: slight
40.1753,-74.115,-4.0,Fog
39.8783,-74.9481,6.8,Rain: moderate
40.0035,-74.0271,5.3,Fog
39.3378,-74.9571,13.6,Rain: slight
38.9136,-74.2323,-3.1,Drizzle: light
40.8346,-75.5202,8.7,Fog
39.5541,-74.4397,-6.2,Snow fall: slight
39.6769,-75.1239,28.4,Fog
39.1524,-74.374,-4.1,Fog
38.909,-75.4817,32.8,Rain: slight
40.2663,-75.3151,24.8,Overcast
41.0159,-74.4159,18.3,Snow fall: slight
39.3726,-74.7849,8.6,Mainly clear
41.0603,-75.1489,16.6,Overcast
39.8932,-74.6942,18.0,Partly cloudy
41.2442,-74.8275,27.3,Fog
41.0823,-74.4151,16.1,Drizzle: moderate
40.5183,-74.4992,2.6,Fog
39.8007,-75.0536,23.2,Drizzle: light
39.3066,-74.1527,23.6,Fog
40.5638,-75.2512,-4.5,Drizzle: moderate
41.1233,-74.2276,15.7,Drizzle: moderate
41.3676,-73.9243,33.4,Thunderstorm: slight or moderate
39.0528,-73.9643,30.0,Clear sky
39.6237,-74.6842,11.5,Thunderstorm: slight or moderate
39.2645,-74.7742,1.6,Drizzle: light
41.1277,-75.0105,10.5,Drizzle: light
41.271,-75.5255,21.2,Clear sky
41.3301,-74.1573,-2.0,Fog
39.0514,-75.4867,-8.3,Fog
40.9242,-75.2516,-5.8,Snow fall: slight
39.1985,-74.2276,1.1,Snow fall: slight
40.9569,-73.9841,-9.3,Clear sky
39.0814,-74.8928,3.9,Drizzle: light
41.3982,-74.9948,-1.2,Partly cloudy
40.4782,-74.8323,0.8,Thunderstorm: slight or moderate
39.764,-74.6339,2.1,Snow fall: slight
39.8441,-74.9716,31.6,Rain: moderate
39.9668,-74.3667,7.6,Overcast
41.2902,-74.486,-1.7,Fog
40.1842,-75.5485,1.5,Snow fall: slight
41.3142,-75.4761,-8.8,Overcast
39.2127,-74.8324,-3.6,Partly cloudy
39.7207,-74.7571,-1.6,Drizzle: light
39.8615,-74.7942,27.5,Fog
41.3567,-74.436,25.0,Rain: slight
40.6998,-75.0347,-3.3,Fog
38.9263,-74.4404,-3.0,Rain: moderate
40.031,-75.2352,16.6,Rain: slight
40.8463,-75.3618,33.1,Mainly clear
39.0027,-74.8167,0.8,Rain: moderate
40.7723,-75.1173,4.6,Rain: moderate
39.0946,-74.8763,20.6,Snow fall: slight
39.6116,-74.7498,28.7,Overcast
39.1657,-75.3298,1.4,Drizzle: light
39.739,-75.2256,9.9,Mainly clear
39.5574,-74.852,19.4,Fog
39.1609,-75.0475,34.3,Thunderstorm: slight or moderate
40.3199,-74.7618,15.4,Drizzle: light
40.9389,-75.4202,1.3,Clear sky
39.288,-75.4022,-7.8,Drizzle: moderate
41.1418,-74.4474,17.4,Thunderstorm: slight or moderate
41.1641,-75.2641,6.3,Fog
40.8276,-74.9117,33.6,Snow fall: slight
39.6123,-75.0639,33.5,Drizzle: light
40.9649,-74.4857,-4.4,Thunderstorm: slight or moderate
39.7166,-73.9687,8.9,Mainly clear
41.2294,-74.1339,28.9,Clear sky
40.1286,-73.9659,-3.2,Drizzle: moderate
40.188,-74.4027,0.6,Rain: slight
41.0575,-74.0533,-0.8,Mainly clear
41.1555,-74.2933,-9.9,Rain: slight
39.0666,-74.2278,18.7,Fog
40.6327,-74.9238,28.4,Snow fall: slight
39.2348,-75.5285,29.2,Fog
40.223,-74.0526,4.1,Clear sky
39.7348,-74.6353,0.7,Drizzle: moderate
39.6972,-74.702,9.5,Mainly clear
39.8111,-75.2727,24.1,Clear sky
39.999,-74.6327,5.0,Thunderstorm: slight or moderate
39.2095,-74.7733,10.0,Fog
39.4755,-75.0673,26.5,Drizzle: moderate
40.5052,-74.3008,8.5,Partly cloudy
39.5862,-75.0185,-2.5,Overcast
40.0272,-75.3103,10.9,Drizzle: moderate
40.5713,-75.1177,25.9,Drizzle: moderate
40.6128,-75.2384,2.7,Mainly clear
39.8934,-73.9647,19.6,Drizzle: light
39.6429,-75.3576,-3.8,Partly cloudy
39.3381,-74.4186,15.9,Rain: slight
40.9904,-74.485,15.1,Mainly clear
39.6189,-74.4931,-7.4,Overcast
39.2882,-74.4093,13.1,Overcast
39.258,-74.8851,-2.9,Drizzle: moderate
41.0804,-74.0429,25.0,Drizzle: moderate
39.7759,-75.3127,25.2,Drizzle: moderate
39.9727,-74.0177,17.7,Clear sky
41.0191,-75.059,0.6,Drizzle: moderate
40.8333,-73.993,14.3,Mainly clear
39.2348,-75.5378,-1.1,Overcast
40.1222,-74.016,12.7,Drizzle: moderate
40.619,-75.2434,29.4,Clear sky
40.7696,-74.3818,5.1,Drizzle: moderate
40.6489,-74.424,30.6,Snow fall: slight
40.2407,-74.3615,-4.4,Drizzle: moderate
40.7008,-75.0515,9.7,Snow fall: slight
39.9605,-75.1852,30.2,Thunderstorm: slight or moderate
39.2214,-74.668,-8.3,Clear sky
41.3038,-75.3974,6.6,Clear sky
40.5671,-75.2634,-6.4,Rain: slight
40.8942,-74.5051,18.2,Thunderstorm: slight or moderate
39.6096,-74.1651,17.9,Drizzle: light
40.5925,-75.527,15.7,Clear sky
39.6918,-75.1747,2.5,Overcast
40.8623,-75.1757,13.8,Overcast
41.2753,-74.9006,3.1,Partly cloudy
39.2933,-73.9548,19.8,Overcast
40.9905,-74.2338,12.8,Clear sky
40.114,-75.1681,11.0,Drizzle: moderate
41.2061,-74.5423,-9.8,Drizzle: moderate
38.9057,-75.5546,32.3,Snow fall: slight
39.5484,-74.8325,11.6,Drizzle: light
40.7059,-75.5619,15.5,Drizzle: moderate
39.2172,-74.0382,10.4,Snow fall: slight
39.4483,-75.0886,30.8,Snow fall: slight
39.2627,-74.7273,25.7,Fog
39.5105,-74.5323,23.2,Drizzle: moderate
40.5634,-75.4285,34.2,Thunderstorm: slight or moderate
40.1242,-75.557,27.1,Thunderstorm: slight or moderate
39.3417,-75.4776,22.1,Snow fall: slight
40.0309,-74.7823,0.1,Partly cloudy
40.3342,-74.4416,27.8,Thunderstorm: slight or moderate
39.4632,-74.9229,-8.6,Overcast
41.3507,-75.0468,11.2,Drizzle: light
40.9497,-75.5173,2.0,Thunderstorm: slight or moderate
39.7927,-74.7504,29.1,Partly cloudy
39.0508,-74.8114,-5.7,Rain: moderate
40.6655,-74.3325,28.5,Partly cloudy
39.2123,-74.3357,13.4,Fog
39.0597,-74.2849,11.8,Snow fall: slight
39.0359,-74.8389,11.9,Drizzle: light
41.0998,-74.5287,18.7,Fog
38.9883,-74.1031,-3.3,Thunderstorm: slight or moderate
41.3146,-75.4663,17.9,Rain: slight
39.658,-74.4325,9.6,Mainly clear
40.9324,-74.5699,-4.8,Overcast
39.4032,-74.8174,9.6,Fog
40.3629,-73.924,32.7,Rain: moderate
39.8037,-74.9842,17.6,Thunderstorm: slight or moderate
40.5547,-74.6274,-9.9,Snow fall: slight
40.2087,-75.0258,5.5,Clear sky
40.6465,-74.2105,3.2,Drizzle: light
39.3775,-74.6527,19.5,Mainly clear
40.2148,-74.6824,10.6,Mainly clear
40.5737,-75.5112,20.6,Snow fall: slight
40.3934,-74.7553,21.4,Mainly clear
40.242,-74.1634,29.3,Clear sky
40.2353,-75.4498,21.2,Rain: slight
40.5732,-73.9735,34.0,Thunderstorm: slight or moderate
40.2477,-74.9971,8.6,Overcast
39.8999,-74.3846,30.1,Rain: moderate
39.058,-73.9494,-7.5,Mainly clear
40.097,-75.3597,-9.3,Rain: slight
41.1295,-74.0181,-0.7,Thunderstorm: slight or moderate
39.1658,-74.366,-3.8,Fog
40.955,-74.297,-5.0,Drizzle: moderate
40.8293,-75.2046,18.4,Drizzle: light
40.7962,-74.989,33.5,Clear sky
39.336,-74.2119,10.0,Partly cloudy
39.8138,-74.5392,15.0,Drizzle: light
39.0678,-74.4403,3.2,Clear sky
39.548,-75.5776,7.3,Partly cloudy
39.6277,-75.1482,28.0,Fog
39.5265,-74.9249,22.8,Snow fall: slight
40.5029,-74.2672,11.3,Partly cloudy
39.1026,-75.424,-0.5,Overcast
39.5979,-74.0436,29.1,Mainly clear
39.6397,-74.5194,21.1,Snow fall: slight
40.6058,-75.4544,31.5,Thunderstorm: slight or moderate
40.2066,-75.3914,29.9,Snow fall: slight
40.6778,-74.8089,9.3,Fog
40.0116,-74.2142,-8.2,Drizzle: light
41.0359,-74.1871,-0.1,Thunderstorm: slight or moderate
41.1879,-73.997,26.0,Snow fall: slight
41.1676,-74.9863,-3.0,Rain: moderate
39.9351,-75.3095,13.8,Fog
41.0623,-74.9695,8.6,Partly cloudy
39.4219,-74.7308,7.5,Overcast
41.0738,-74.1781,20.3,Clear sky
40.5602,-75.4595,-9.1,Snow fall: slight
39.1377,-74.2014,7.0,Mainly clear
40.6791,-75.0742,20.7,Partly cloudy
40.9169,-74.8155,2.9,Fog
39.4533,-75.037,-8.1,Partly cloudy
40.0141,-74.1511,12.9,Mainly clear
40.603,-73.9649,6.3,Rain: moderate
40.601,-74.9359,22.3,Partly cloudy
41.1323,-74.4495,31.0,Clear sky
40.359,-74.4129,-5.4,Clear sky
39.5021,-75.0808,-8.4,Drizzle: moderate
41.2171,-74.9171,13.7,Mainly clear
40.0402,-74.653,7.6,Thunderstorm: slight or moderate
40.4222,-74.54,34.6,Fog
39.6838,-75.5941,-9.5,Snow fall: slight
38.9382,-75.2421,4.7,Thunderstorm: slight or moderate
39.1687,-74.2494,26.8,Overcast
40.7651,-74.6631,13.0,Mainly clear
40.6441,-74.5888,-4.9,Snow fall: slight
41.1091,-75.1913,0.9,Drizzle: light
39.066,-74.6168,0.5,Drizzle: light
40.7555,-75.5374,5.2,Clear sky
40.9733,-75.5319,1.1,Thunderstorm: slight or moderate
39.9272,-74.3706,9.1,Partly cloudy
41.2293,-74.5183,-6.1,Thunderstorm: slight or moderate
39.3933,-75.4692,-7.9,Partly cloudy
39.3759,-74.0394,10.4,Rain: slight
39.2584,-75.1978,10.1,Rain: moderate
41.0891,-75.2987,29.1,Partly cloudy
40.8198,-75.434,17.8,Clear sky
40.5479,-74.5197,-1.3,Overcast
39.1841,-75.1238,1.1,Drizzle: moderate
39.2445,-74.0067,-1.3,Fog
40.7675,-74.9953,30.4,Rain: moderate
39.4788,-73.943,-8.7,Drizzle: light
40.0941,-75.4799,-1.8,Partly cloudy
40.4196,-74.8066,20.9,Thunderstorm: slight or moderate
39.1338,-74.7978,-5.6,Rain: moderate
39.4916,-73.9318,33.1,Thunderstorm: slight or moderate
39.5256,-74.1558,0.9,Thunderstorm: slight or moderate
39.0553,-74.9479,32.2,Mainly clear
40.8427,-75.3872,26.5,Clear sky
39.5003,-74.9088,19.1,Thunderstorm: slight or moderate
41.1676,-74.5087,-3.0,Drizzle: light
39.346,-73.9113,34.0,Rain: moderate
40.4756,-75.0845,-1.9,Fog
39.2503,-74.7071,8.8,Fog
40.0945,-74.3667,9.9,Clear sky
39.0927,-74.034,11.1,Rain: moderate
41.2246,-74.7614,34.9,Rain: slight
40.3902,-75.1287,19.8,Drizzle: light
41.2808,-73.9208,27.7,Partly cloudy
39.0066,-74.9923,6.9,Rain: moderate
40.9275,-74.301,25.6,Drizzle: light
40.3706,-74.151,32.7,Rain: moderate
39.8229,-74.1069,24.8,Snow fall: slight
39.2715,-75.4486,31.3,Drizzle: light
39.4707,-74.8395,13.3,Fog
39.3835,-74.7337,30.5,Rain: moderate
39.6395,-75.406,-8.4,Mainly clear
39.3821,-75.3639,-8.3,Snow fall: slight
39.4465,-74.1025,-3.8,Overcast
40.6618,-73.9238,29.0,Mainly clear
41.3139,-75.328,8.8,Mainly clear
40.8352,-75.3566,-2.1,Partly cloudy
40.4882,-74.7367,3.0,Overcast
40.2587,-74.7481,16.3,Rain: moderate
39.877,-74.928,29.0,Drizzle: moderate
41.0257,-74.6626,24.6,Mainly clear
39.0207,-75.0147,28.7,Drizzle: moderate
41.243,-75.3158,29.7,Rain: moderate
38.9803,-75.1986,16.5,Drizzle: light
40.7174,-74.4109,25.4,Thunderstorm: slight or moderate
39.9399,-73.9241,27.4,Overcast
40.3682,-74.0715,27.5,Clear sky
39.0757,-74.1534,17.0,Thunderstorm: slight or moderate
39.8368,-74.5036,29.8,Rain: moderate
39.7085,-74.1825,13.2,Overcast
40.8689,-73.9038,32.1,Drizzle: moderate
40.9816,-74.8095,10.0,Drizzle: light
39.0602,-75.439,-5.5,Drizzle: light
39.5147,-73.9384,0.8,Rain: moderate
39.29,-75.2919,-9.1,Clear sky
40.9914,-73.9463,13.5,Rain: slight
39.8203,-74.6398,24.5,Mainly clear
41.0392,-74.2462,27.8,Drizzle: light
40.9466,-74.7826,27.5,Drizzle: moderate
39.4844,-74.8222,7.8,Partly cloudy
39.1252,-75.4192,6.0,Drizzle: moderate
40.9089,-74.1857,15.4,Rain: moderate
41.185,-75.3179,31.0,Rain: slight
40.1794,-75.2169,14.5,Partly cloudy
39.2094,-75.493,25.4,Rain: moderate
39.2531,-74.3075,-4.6,Overcast
40.2341,-75.3878,-4.2,Clear sky
40.0017,-74.7604,19.3,Mainly clear
40.9225,-74.11,6.0,Thunderstorm: slight or moderate
40.0832,-75.4905,26.3,Partly cloudy
40.7615,-75.3105,20.0,Thunderstorm: slight or moderate
40.4299,-75.588,11.2,Rain: slight
39.7274,-74.2039,21.4,Overcast
41.0398,-75.5379,7.6,Thunderstorm: slight or moderate
41.1594,-75.3083,19.0,Drizzle: light
40.3738,-74.9653,-0.5,Clear sky
39.2703,-74.3367,5.6,Rain: slight
41.1925,-74.0949,-0.4,Thunderstorm: slight or moderate
39.1955,-75.451,12.3,Mainly clear
40.2723,-75.1151,18.1,Clear sky
39.5138,-74.7775,32.8,Partly cloudy
39.8865,-75.1433,34.3,Snow fall: slight
40.5048,-74.898,27.8,Rain: moderate
39.9358,-74.243,-1.7,Partly cloudy
39.8076,-74.0926,-3.5,Drizzle: moderate
40.8597,-74.8471,17.5,Drizzle: light
41.3383,-74.6871,-1.2,Drizzle: light
40.3429,-75.5545,15.6,Partly cloudy
41.2703,-74.9409,2.5,Mainly clear
40.9061,-75.0256,-3.0,Snow fall: slight
41.2367,-74.7052,-2.8,Drizzle: moderate
39.2424,-74.4786,31.5,Mainly clear
39.7203,-74.7218,12.9,Fog
40.2406,-74.3703,4.1,Snow fall: slight
39.2986,-75.3468,-6.3,Overcast
39.7898,-75.2199,31.3,Fog
40.8038,-75.585,25.3,Mainly clear
40.9573,-74.7865,34.0,Clear sky
40.3954,-74.4592,4.3,Drizzle: moderate
39.1866,-74.6618,17.0,Partly cloudy
40.9827,-74.7101,10.6,Thunderstorm: slight or moderate
41.3352,-73.9358,26.1,Mainly clear
39.2725,-74.1752,-6.0,Partly cloudy
39.3666,-74.8649,-1.3,Overcast
39.4042,-75.1098,11.5,Snow fall: slight
39.8388,-74.7426,25.7,Rain: slight
40.8843,-75.5314,8.0,Drizzle: moderate
40.816,-75.2564,3.1,Drizzle: moderate
40.2588,-74.1818,8.9,Partly cloudy
40.3067,-75.4099,13.0,Drizzle: light
40.3786,-74.9855,23.4,Overcast
39.6454,-74.8299,19.5,Rain: moderate
40.0318,-74.3156,33.9,Mainly clear
39.0972,-74.8944,32.8,Rain: slight
40.6946,-75.5281,-8.5,Rain: moderate
39.8185,-74.2064,26.8,Drizzle: moderate
40.0599,-75.344,31.5,Drizzle: light
40.5575,-74.3324,26.1,Thunderstorm: slight or moderate
40.9778,-74.3843,30.6,Fog
41.3451,-74.6417,32.9,Partly cloudy
39.7215,-75.2226,31.8,Clear sky
39.4689,-75.4004,-6.7,Rain: slight
40.8068,-74.3737,-6.6,Drizzle: light
40.8424,-75.1235,8.1,Partly cloudy
40.4719,-75.384,7.5,Drizzle: moderate
39.6568,-74.759,32.4,Drizzle: light
40.9719,-75.0082,6.3,Partly cloudy
41.1312,-75.4527,32.2,Rain: moderate
41.1863,-75.2769,30.2,Partly cloudy
39.605,-74.2348,3.6,Snow fall: slight
41.3747,-75.3683,16.2,Partly cloudy
38.9407,-74.1321,12.3,Overcast
39.7241,-74.9002,-8.4,Partly cloudy
39.2566,-74.6047,9.1,Thunderstorm: slight or moderate
41.2885,-74.2496,20.7,Rain: moderate
41.3892,-74.7225,-3.0,Rain: slight
39.3959,-75.4795,30.6,Drizzle: light
40.3094,-75.0972,1.8,Partly cloudy
39.4161,-75.1191,14.5,Drizzle: moderate
41.2268,-74.6548,21.3,Fog
38.9702,-74.2705,29.5,Snow fall: slight
39.7751,-74.4723,-1.4,Fog
39.7107,-74.8843,6.0,Fog
40.3558,-73.9767,27.5,Thunderstorm: slight or moderate
39.8597,-74.3045,25.6,Snow fall: slight
39.3824,-74.2597,-1.5,Partly cloudy
38.929,-74.183,-7.9,Rain: slight
39.9346,-74.9091,33.3,Rain: slight
39.9623,-74.7187,21.7,Mainly clear
41.2393,-75.1361,-3.4,Drizzle: moderate
41.2246,-74.6896,25.6,Fog
40.392,-75.2632,27.5,Rain: slight
40.0975,-75.1481,13.9,Snow fall: slight
40.1204,-74.068,-10.0,Overcast
40.8924,-75.1578,19.7,Drizzle: light
40.1517,-75.5272,1.0,Clear sky
39.9268,-74.7565,16.3,Partly cloudy
40.8951,-74.6608,12.7,Thunderstorm: slight or moderate
41.0249,-75.3343,10.5,Drizzle: light
40.0567,-75.1389,27.8,Rain: moderate
41.3197,-74.4976,14.7,Drizzle: light
39.0502,-75.305,15.0,Overcast
40.2226,-73.9725,33.0,Mainly clear
41.3434,-74.3487,10.7,Fog
39.2642,-74.4374,0.2,Drizzle: moderate
41.0343,-74.9854,27.4,Snow fall: slight
39.2449,-74.2926,-2.0,Clear sky
40.6084,-74.7196,21.0,Snow fall: slight
40.9797,-75.3404,28.2,Fog
41.1509,-74.1685,-3.9,Drizzle: light
39.7929,-74.8792,0.2,Drizzle: light
40.6535,-73.9719,-8.1,Drizzle: moderate
39.1458,-75.0552,6.6,Overcast
40.7997,-74.1409,7.8,Rain: moderate
41.0299,-75.301,5.7,Snow fall: slight
40.8822,-74.4205,18.3,Snow fall: slight
38.9588,-74.865,12.9,Snow fall: slight
40.8435,-75.5484,19.1,Overcast
40.0514,-74.899,32.6,Partly cloudy
39.1031,-75.4721,8.8,Thunderstorm: slight or moderate
39.0908,-74.3199,24.8,Drizzle: light
40.2499,-75.0298,12.1,Snow fall: slight
40.8068,-74.2018,-2.0,Thunderstorm: slight or moderate
40.6127,-74.8364,22.6,Drizzle: moderate
39.6065,-75.2576,15.0,Mainly clear
41.3458,-74.2751,10.7,Rain: slight
40.0788,-73.9843,3.4,Overcast
39.8578,-74.7504,-7.7,Drizzle: light
40.9781,-74.7863,0.4,Drizzle: light
40.8731,-74.099,8.5,Overcast
39.2246,-74.4175,6.2,Overcast
39.129,-75.5649,5.5,Drizzle: light
41.1682,-74.151,21.1,Partly cloudy
40.4658,-74.1897,25.2,Partly cloudy
39.3545,-74.506,31.2,Partly cloudy
40.364,-75.5287,3.2,Rain: slight
40.6376,-75.5734,25.8,Clear sky
40.016,-74.1125,4.8,Drizzle: moderate
39.485,-73.9105,17.2,Overcast
39.6947,-74.5835,16.3,Clear sky
41.312,-75.2735,28.4,Drizzle: moderate
39.1023,-74.4027,17.1,Drizzle: moderate
40.8984,-74.2295,12.7,Drizzle: light
41.0288,-74.5546,-1.2,Mainly clear
38.9409,-75.5899,10.7,Rain: moderate
39.2092,-75.273,24.1,Overcast
40.6002,-74.0147,30.2,Rain: slight
40.224,-74.5109,1.0,Fog
40.103,-75.5099,21.3,Rain: slight
39.6826,-75.0834,5.0,Snow fall: slight
39.7025,-74.111,-9.9,Snow fall: slight
39.9164,-74.0999,-1.3,Overcast
40.1358,-75.2027,2.8,Snow fall: slight
39.3243,-74.2321,24.8,Rain: moderate
39.1763,-75.368,1.7,Clear sky
40.672,-74.9239,9.1,Snow fall: slight
39.0843,-75.5778,26.6,Drizzle: moderate
39.1814,-74.1593,6.0,Overcast
40.4991,-75.5648,-6.0,Rain: slight
39.4107,-74.0383,0.9,Rain: slight
39.7659,-75.5929,23.1,Mainly clear
40.6201,-74.5403,24.2,Overcast
38.9227,-74.1099,26.0,Partly cloudy
39.1373,-74.5688,18.4,Mainly clear
41.3611,-74.2871,-6.3,Fog
41.0328,-74.1912,13.0,Drizzle: light
41.252,-74.4523,-9.0,Mainly clear
39.2616,-74.4419,15.4,Rain: slight
40.3362,-74.4709,2.6,Drizzle: light
40.9057,-74.6847,3.4,Snow fall: slight
40.3514,-74.2664,27.9,Overcast
41.2625,-75.3131,3.2,Overcast
39.3978,-74.7436,-4.8,Mainly clear
40.3267,-74.8511,6.6,Fog
38.9335,-74.2571,21.0,Partly cloudy
41.0636,-75.0747,-7.9,Fog
39.9185,-73.9478,14.6,Drizzle: moderate
40.2531,-75.1572,-3.6,Rain: moderate
39.0084,-74.1787,9.3,Overcast
39.1927,-75.0054,9.8,Snow fall: slight
41.1986,-74.5693,-0.4,Snow fall: slight
40.2402,-73.9552,17.5,Mainly clear
39.8423,-75.5409,33.7,Thunderstorm: slight or moderate
40.5301,-75.4159,16.9,Snow fall: slight
40.1579,-75.5818,6.8,Snow fall: slight
40.2099,-75.1067,19.9,Rain: slight
40.5842,-74.5068,15.3,Clear sky
39.3655,-74.8515,12.5,Partly cloudy
40.6665,-75.2586,25.5,Snow fall: slight
39.2994,-74.4937,9.0,Thunderstorm: slight or moderate
41.1062,-74.0552,17.2,Fog
41.3903,-75.0285,-3.0,Overcast
39.9944,-75.1463,5.9,Rain: moderate
40.8718,-75.2507,24.3,Thunderstorm: slight or moderate
39.0646,-75.1817,12.1,Thunderstorm: slight or moderate
39.2822,-74.3734,12.6,Rain: slight
40.6922,-74.3505,14.4,Snow fall: slight
39.4095,-74.4117,31.7,Snow fall: slight
40.9656,-74.176,33.5,Clear sky
41.2858,-74.0524,-4.8,Partly cloudy
39.8096,-73.9344,18.5,Drizzle: moderate
39.4851,-75.1847,34.7,Overcast
39.0561,-75.0752,25.3,Partly cloudy
40.0304,-75.4115,2.9,Thunderstorm: slight or moderate
40.8424,-74.1161,-0.7,Overcast
39.6589,-75.117,-5.0,Partly cloudy
40.2218,-74.1778,13.7,Partly cloudy
39.422,-74.4908,6.2,Rain: moderate
39.3471,-74.5512,32.6,Overcast
40.0404,-74.7144,0.1,Clear sky
39.7987,-75.2043,34.5,Rain: moderate
40.0363,-75.1087,-4.5,Partly cloudy
40.8902,-74.7609,2.4,Snow fall: slight
40.9236,-74.0501,23.8,Clear sky
40.4692,-75.3347,29.4,Fog
39.9876,-74.8165,5.1,Rain: moderate
40.958,-75.0971,24.0,Fog
40.8367,-75.3555,1.7,Rain: slight
39.9675,-74.0608,-3.0,Overcast
40.6197,-75.3747,5.5,Partly cloudy
40.7779,-74.3229,11.7,Thunderstorm: slight or moderate
40.4341,-74.3873,5.4,Clear sky
