incident_id,date,lat,lon,crime_type
2169,2018-02-18,40.7982,-74.7752,Fraud
2170,2022-02-12,39.1176,-75.2595,Arson
2171,2014-08-23,39.5254,-74.0385,Identity Theft
2172,2012-12-14,40.9654,-74.8986,Cybercrime
2173,2015-09-07,40.6306,-75.3006,Cybercrime
2174,2019-11-15,38.9667,-74.9039,Vandalism
2175,2023-04-04,40.0276,-75.5036,Fraud
2176,2010-02-09,40.5493,-74.2543,Domestic Violence
2177,2017-12-14,40.7768,-74.0214,Fraud
2178,2014-12-31,40.0258,-75.2908,Human Trafficking
2179,2010-11-23,39.1342,-75.5035,Fraud
2180,2010-12-05,41.2657,-75.4984,Human Trafficking
2181,2015-05-15,39.8466,-74.111,Burglary
2182,2016-01-11,39.9285,-74.2577,Kidnapping
2183,2022-01-26,40.9457,-74.6081,DUI
2184,2020-01-14,39.3367,-73.9427,DUI
2185,2012-07-24,41.3389,-74.7365,Cybercrime
2186,2011-02-06,41.0766,-74.5848,Trespassing
2187,2016-12-09,40.7548,-75.4442,Robbery
2188,2019-05-07,41.3284,-74.0307,Human Trafficking
2189,2013-07-31,39.8257,-74.8532,Domestic Violence
2190,2018-05-27,41.1699,-74.6035,DUI
2191,2014-02-17,40.7966,-74.9335,Homicide
2192,2014-05-24,41.0285,-75.3057,Assault
2193,2016-07-12,40.7511,-75.2992,Fraud
2194,2012-07-10,40.4536,-75.252,Drug Possession
2195,2018-10-31,39.041,-75.2627,Theft
2196,2020-02-11,39.919,-75.3821,Burglary
2197,2011-01-31,40.794,-74.7763,DUI
2198,2018-11-28,39.3685,-74.7726,Robbery
2199,2023-08-07,40.6379,-75.2303,DUI
2200,2011-04-02,39.6461,-73.9737,Trespassing
2201,2014-10-02,41.2093,-74.926,Public Intoxication
2202,2022-12-12,38.9552,-75.2232,Vandalism
2203,2010-02-26,40.0594,-75.1917,Identity Theft
2204,2011-03-09,39.1193,-74.136,Sexual Assault
2205,2019-04-23,39.1964,-74.1871,Shoplifting
2206,2013-10-21,39.4807,-75.1731,Trespassing
2207,2014-02-24,39.301,-75.4722,Homicide
2208,2011-06-03,40.3256,-74.6287,Fraud
2209,2015-07-24,39.7699,-75.2606,Robbery
2210,2014-07-02,39.4828,-74.9878,Kidnapping
2211,2020-12-18,39.7802,-74.5828,Fraud
2212,2024-05-30,41.364,-74.1765,Trespassing
2213,2010-02-28,40.5487,-74.7432,Kidnapping
2214,2014-10-15,40.4802,-74.8802,Robbery
2215,2011-12-15,39.8636,-74.6138,Drug Possession
2216,2023-06-12,39.5064,-74.4724,Sexual Assault
2217,2011-12-18,39.9443,-74.3957,Homicide
2218,2013-10-11,41.0292,-74.24,DUI
2219,2019-07-14,39.1707,-74.7397,Kidnapping
2220,2015-11-29,41.1138,-75.5777,Domestic Violence
2221,2016-06-24,39.4791,-74.8408,Fraud
2222,2019-11-23,41.1159,-74.6085,Weapons Violation
2223,2022-01-09,41.3476,-74.426,Arson
2224,2014-07-28,41.26,-75.3,Cybercrime
2225,2010-07-29,40.0727,-74.2971,Weapons Violation
2226,2023-02-15,39.4061,-75.3343,Kidnapping
2227,2022-05-29,38.9865,-74.1343,Sexual Assault
2228,2012-12-15,40.542,-75.5846,Shoplifting
2229,2017-10-15,40.1223,-75.3873,Cybercrime
2230,2021-09-10,41.2242,-74.7368,Weapons Violation
2231,2020-07-16,41.0808,-75.105,DUI
2232,2013-10-06,39.7681,-74.3708,Drug Possession
2233,2016-06-04,39.5571,-74.6913,Arson
2234,2012-04-19,40.7312,-75.307,Domestic Violence
2235,2017-06-08,39.2977,-75.0643,Kidnapping
2236,2018-03-10,39.5881,-73.9621,Burglary
2237,2015-10-23,39.3098,-74.418,Identity Theft
2238,2023-08-26,40.7438,-74.167,Identity Theft
2239,2016-10-28,39.1199,-74.6295,Kidnapping
2240,2014-06-14,39.5897,-74.4549,Cybercrime
2241,2021-10-10,41.255,-74.0622,Cybercrime
2242,2019-08-10,41.3247,-75.5708,Vandalism
2243,2022-03-26,40.1473,-73.9021,Public Intoxication
2244,2016-03-08,41.2249,-75.1151,Homicide
2245,2019-02-06,39.1551,-74.9773,Assault
2246,2023-09-12,40.5103,-74.0925,Shoplifting
2247,2022-01-17,40.8355,-75.3448,Cybercrime
2248,2010-06-19,39.7007,-74.7795,Homicide
2249,2014-02-25,39.4723,-75.3831,Domestic Violence
2250,2020-02-25,39.399,-74.5269,Shoplifting
2251,2021-04-07,40.8787,-75.2133,Drug Possession
2252,2017-06-09,39.0606,-74.3864,Shoplifting
2253,2023-06-18,41.3329,-74.2803,Shoplifting
2254,2013-08-07,39.7286,-74.1094,DUI
2255,2023-03-20,40.9595,-75.48,Human Trafficking
2256,2019-04-06,40.497,-74.8088,Domestic Violence
2257,2020-04-19,39.5016,-75.2913,Drug Possession
2258,2015-01-30,39.6502,-74.5892,Identity Theft
2259,2011-11-08,41.278,-75.3783,Shoplifting
2260,2022-05-24,39.5187,-74.4433,Robbery
2261,2018-11-03,39.5194,-74.9106,Identity Theft
2262,2017-01-28,39.3992,-74.4976,Sexual Assault
2263,2022-02-20,41.2789,-75.0624,Human Trafficking
2264,2015-04-09,41.1614,-74.9212,Vandalism
2265,2014-02-17,39.8785,-74.314,Trespassing
2266,2020-07-11,39.147,-74.5359,Shoplifting
2267,2018-09-22,40.4943,-74.887,Assault
2268,2018-04-27,40.811,-75.1979,Trespassing
2269,2011-02-11,40.691,-75.1073,Sexual Assault
2270,2011-03-14,40.8555,-75.2218,Drug Possession
2271,2024-09-10,40.4786,-74.7959,Theft
2272,2017-02-18,40.4378,-74.3976,Theft
2273,2011-09-25,40.2099,-74.5713,Shoplifting
2274,2012-08-05,39.7027,-74.6898,Kidnapping
2275,2014-08-31,40.7676,-74.891,Human Trafficking
2276,2022-03-19,41.3418,-73.9137,DUI
2277,2016-09-28,39.3178,-75.4422,Weapons Violation
2278,2010-09-12,41.3747,-75.3536,Kidnapping
2279,2019-09-08,40.4992,-74.6797,Sexual Assault
2280,2019-12-29,39.0803,-74.2913,Cybercrime
2281,2017-09-11,40.622,-75.4882,Fraud
2282,2013-08-09,39.2233,-75.2884,Vandalism
2283,2011-11-02,39.8797,-75.4949,Kidnapping
2284,2014-03-21,40.5868,-74.3052,Drug Possession
2285,2022-12-05,40.781,-74.3882,Public Intoxication
2286,2016-07-20,39.5712,-75.4709,Drug Possession
2287,2020-10-10,39.0906,-74.4669,Trespassing
2288,2017-12-21,41.1799,-74.0693,Theft
2289,2021-11-21,41.343,-75.4573,Cybercrime
2290,2018-07-04,40.8353,-74.5583,Homicide
2291,2013-11-10,40.8561,-74.3467,Kidnapping
2292,2019-06-16,39.6037,-74.2251,Weapons Violation
2293,2018-07-19,40.4356,-75.294,Burglary
2294,2019-09-19,40.567,-75.2332,Human Trafficking
2295,2015-10-23,39.7133,-73.9318,Vandalism
2296,2023-12-12,39.0202,-74.932,Weapons Violation
2297,2017-06-30,40.702,-74.5879,Kidnapping
2298,2023-08-07,40.4234,-75.463,Weapons Violation
2299,2022-05-08,39.0414,-75.0873,Sexual Assault
2300,2015-03-27,40.2437,-74.6283,Arson
2301,2016-04-24,40.5187,-74.8435,Assault
2302,2015-01-16,39.2739,-74.1597,Domestic Violence
2303,2022-11-18,40.7816,-75.2819,Public Intoxication
2304,2020-08-15,38.9645,-74.3706,Drug Possession
2305,2022-09-24,39.769,-74.3341,DUI
2306,2019-04-04,39.253,-74.5362,Identity Theft
2307,2013-06-16,41.1412,-75.0176,Homicide
2308,2013-07-31,40.7003,-74.1206,Vandalism
2309,2013-03-25,39.1149,-74.5501,DUI
2310,2015-06-27,40.1056,-74.739,Vandalism
2311,2015-01-31,41.136,-75.3148,Weapons Violation
2312,2015-03-07,39.163,-74.7842,Human Trafficking
2313,2016-05-08,40.6404,-74.6379,Public Intoxication
2314,2022-09-15,40.9617,-74.2801,Trespassing
2315,2019-07-19,40.0784,-74.6091,Cybercrime
2316,2021-04-28,39.0217,-74.5871,Theft
2317,2016-06-04,39.6409,-74.0311,Drug Possession
2318,2019-09-17,39.5318,-74.7008,Human Trafficking
2319,2012-02-19,38.9478,-74.6819,Cybercrime
2320,2013-05-06,40.6061,-75.4434,Arson
2321,2021-06-04,40.7981,-75.3895,Robbery
2322,2011-05-18,39.896,-74.3422,Kidnapping
2323,2018-02-20,40.0379,-74.906,Human Trafficking
2324,2011-12-28,39.8706,-74.1498,Drug Possession
2325,2013-09-04,39.6734,-75.2132,Burglary
2326,2022-07-26,39.5667,-75.0272,Burglary
2327,2010-03-15,41.3676,-74.7863,Arson
2328,2019-04-04,39.6196,-74.2143,DUI
2329,2020-11-10,41.0688,-74.5124,Drug Possession
2330,2017-05-01,41.2361,-75.4263,Homicide
2331,2019-06-01,40.0437,-74.534,Homicide
2332,2017-03-15,40.8742,-75.1023,Sexual Assault
2333,2021-06-12,40.9678,-74.7749,Cybercrime
2334,2021-04-26,40.3413,-74.2676,Burglary
2335,2021-04-19,40.1639,-73.9592,Cybercrime
2336,2020-11-29,39.1397,-75.5195,Shoplifting
2337,2013-08-20,40.455,-74.5872,Drug Possession
2338,2022-07-04,41.1153,-75.1916,Theft
2339,2016-03-20,40.0126,-74.3364,Assault
2340,2018-04-26,40.043,-73.9099,Identity Theft
2341,2011-04-15,40.5788,-74.06,Homicide
2342,2010-06-23,40.7121,-74.5415,Public Intoxication
2343,2014-04-19,39.6796,-74.994,DUI
2344,2018-04-08,39.603,-74.9011,Assault
2345,2014-09-16,40.8486,-75.0137,Assault
2346,2010-02-13,40.1176,-74.1674,Domestic Violence
2347,2011-01-30,41.1234,-74.6026,Burglary
2348,2013-09-07,41.2398,-75.5747,DUI
2349,2014-07-30,39.7766,-75.3134,Shoplifting
2350,2014-12-07,40.3832,-74.4854,Domestic Violence
2351,2020-08-30,40.8881,-74.0039,DUI
2352,2018-11-01,39.8637,-74.8639,Fraud
2353,2019-02-14,39.2358,-74.8645,Public Intoxication
2354,2010-08-17,40.9041,-74.138,Identity Theft
2355,2020-06-06,41.392,-74.8381,Shoplifting
2356,2015-04-24,40.435,-75.0977,Burglary
2357,2016-09-25,40.4056,-74.3625,Shoplifting
2358,2017-08-14,41.169,-74.8377,Theft
2359,2010-04-19,41.1213,-73.9031,Human Trafficking
2360,2018-08-24,40.0981,-74.2384,Sexual Assault
2361,2016-05-04,41.2137,-74.4601,Arson
2362,2023-10-04,39.1651,-75.0039,Weapons Violation
2363,2023-09-08,40.32,-75.3132,Identity Theft
2364,2020-09-02,40.9742,-74.5373,Public Intoxication
2365,2024-04-13,39.2684,-75.5566,Cybercrime
2366,2024-04-26,39.1543,-74.5778,Arson
2367,2022-11-28,39.2431,-75.448,Arson
2368,2016-07-05,40.3857,-74.3058,Robbery
2369,2016-05-16,40.6153,-75.5111,Kidnapping
2370,2010-10-28,39.7556,-74.2349,Weapons Violation
2371,2017-09-05,40.6348,-74.1372,Shoplifting
2372,2015-03-27,40.7202,-74.9152,Human Trafficking
2373,2021-08-30,39.6132,-74.5704,Vandalism
2374,2022-12-01,39.645,-74.1599,Identity Theft
2375,2017-01-25,41.1544,-74.4504,Drug Possession
2376,2010-06-10,40.255,-74.7064,Fraud
2377,2015-03-06,40.1307,-75.2569,Shoplifting
2378,2014-04-07,40.7199,-75.4137,Arson
2379,2011-06-21,40.4764,-74.8641,Identity Theft
2380,2010-12-29,39.9737,-74.5048,Domestic Violence
2381,2023-12-16,40.573,-75.2276,Human Trafficking
2382,2018-05-29,40.6548,-74.3329,Drug Possession
2383,2012-09-10,40.4532,-74.3496,Cybercrime
2384,2020-07-15,41.1257,-74.6977,DUI
2385,2017-02-25,40.1581,-74.5833,Domestic Violence
2386,2023-12-12,39.8318,-74.5874,Fraud
2387,2022-02-25,39.8833,-74.7781,Identity Theft
2388,2023-08-08,39.9222,-74.1229,Cybercrime
2389,2017-05-26,39.5389,-75.4815,Homicide
2390,2011-07-29,40.7156,-74.5436,Fraud
2391,2018-04-03,41.1901,-75.2674,Cybercrime
2392,2024-09-30,41.0738,-75.5691,Weapons Violation
2393,2021-01-08,40.4881,-74.7899,Public Intoxication
2394,2013-04-27,40.3849,-74.9239,Sexual Assault
2395,2017-08-25,39.1618,-74.2091,Robbery
2396,2010-01-09,40.0842,-74.2857,Shoplifting
2397,2017-01-24,39.0044,-75.4733,Human Trafficking
2398,2021-11-21,40.1762,-75.5664,Human Trafficking
2399,2012-06-29,39.3614,-74.1033,Weapons Violation
2400,2013-03-20,39.7067,-75.5981,Theft
2401,2012-04-15,41.1708,-73.9415,DUI
2402,2018-10-25,40.5738,-74.5829,Human Trafficking
2403,2021-12-07,40.4057,-75.1704,DUI
2404,2011-08-09,40.1164,-74.053,Drug Possession
2405,2010-03-07,40.5981,-74.2967,Trespassing
2406,2012-07-19,39.5358,-74.634,Public Intoxication
2407,2015-06-22,39.5266,-73.9172,Domestic Violence
2408,2015-10-09,40.7645,-74.5775,Assault
2409,2017-01-27,40.9589,-74.6045,Drug Possession
2410,2019-08-15,39.4401,-74.523,Human Trafficking
2411,2018-06-16,39.0435,-75.5734,Trespassing
2412,2012-06-12,40.1734,-74.7109,Assault
2413,2021-09-22,39.8777,-74.9138,Weapons Violation
2414,2010-11-10,39.4932,-74.5559,Vandalism
2415,2012-12-13,40.3702,-75.5044,Burglary
2416,2010-03-02,40.6343,-75.1531,Fraud
2417,2014-02-21,39.7735,-74.983,Theft
2418,2019-09-18,39.7012,-74.2835,Cybercrime
2419,2015-01-15,41.0342,-75.4016,Robbery
2420,2019-10-18,41.1628,-74.6181,Cybercrime
2421,2017-04-10,39.3869,-74.6389,Burglary
2422,2021-01-02,39.7823,-74.871,Shoplifting
2423,2024-10-23,39.9185,-74.8466,Assault
2424,2021-04-25,40.787,-74.7422,Weapons Violation
2425,2022-10-13,40.4092,-74.9777,Cybercrime
2426,2014-11-21,39.2083,-74.9152,Drug Possession
2427,2019-09-11,40.2659,-75.2916,Cybercrime
2428,2010-03-17,39.0979,-75.2525,Theft
2429,2011-08-31,40.598,-74.7826,Identity Theft
2430,2024-12-21,41.037,-74.2623,DUI
2431,2011-03-29,39.0152,-73.9623,Human Trafficking
2432,2013-08-09,40.7706,-74.1289,Theft
2433,2013-03-01,39.861,-74.1727,Homicide
2434,2013-08-10,39.6903,-73.9902,Weapons Violation
2435,2024-10-31,41.2265,-74.6991,Fraud
2436,2014-09-04,41.0084,-74.9674,Arson
2437,2015-11-06,41.2897,-74.5802,Human Trafficking
2438,2014-07-13,40.1405,-74.9809,Human Trafficking
2439,2015-07-29,39.8341,-73.9615,Assault
2440,2015-03-26,39.377,-73.9437,DUI
2441,2024-02-16,40.3498,-74.1511,Sexual Assault
2442,2023-11-02,40.5369,-74.3176,Identity Theft
2443,2020-02-06,40.1444,-74.1745,Public Intoxication
2444,2017-12-11,40.4886,-74.9558,Trespassing
2445,2019-03-18,39.5675,-75.2007,Trespassing
2446,2023-11-28,40.3561,-74.625,Identity Theft
2447,2023-03-13,40.6129,-74.8634,Homicide
2448,2018-07-31,39.5352,-74.6855,DUI
2449,2020-11-02,40.1311,-74.6235,Human Trafficking
2450,2019-02-01,40.0586,-74.8178,Assault
2451,2017-12-23,40.5987,-74.2529,Trespassing
2452,2020-03-17,40.8995,-74.4318,Burglary
2453,2013-09-21,40.1823,-74.7768,DUI
2454,2011-03-12,39.8858,-73.9423,Kidnapping
2455,2014-09-16,41.3352,-74.6014,Fraud
2456,2016-02-16,40.1761,-74.1336,Kidnapping
2457,2015-12-21,39.3372,-75.3465,Sexual Assault
2458,2012-03-26,39.5884,-75.3286,Burglary
2459,2012-03-29,40.3369,-74.1717,Kidnapping
2460,2021-01-09,40.5905,-73.9618,Trespassing
2461,2024-10-12,40.4388,-75.5121,Fraud
2462,2023-10-28,40.0602,-74.5727,Drug Possession
2463,2023-05-29,39.4257,-74.2387,Weapons Violation
2464,2024-01-14,40.142,-74.1572,Assault
2465,2013-08-24,39.7371,-74.9502,Shoplifting
2466,2011-05-31,41.1307,-73.9883,Human Trafficking
2467,2018-03-09,40.0476,-75.3997,Weapons Violation
2468,2015-04-19,39.8136,-75.5373,Trespassing
2469,2015-11-18,39.3876,-74.3741,Sexual Assault
2470,2012-10-26,39.7067,-73.973,Trespassing
2471,2012-05-30,39.3379,-74.5039,Assault
2472,2012-10-02,40.998,-75.4177,Drug Possession
2473,2024-06-16,39.7407,-75.192,Identity Theft
2474,2016-09-26,40.9721,-75.1229,Cybercrime
2475,2023-02-08,39.0722,-74.9711,Weapons Violation
2476,2021-10-11,41.3277,-75.2079,Domestic Violence
2477,2022-11-11,40.4141,-74.9088,Burglary
2478,2013-06-10,39.591,-75.0597,Shoplifting
2479,2020-07-02,40.2029,-74.8933,Domestic Violence
2480,2016-07-30,39.1906,-75.1099,Shoplifting
2481,2015-03-29,40.977,-73.9679,Assault
2482,2024-02-05,39.0345,-75.0454,Burglary
2483,2024-06-27,40.2448,-73.9074,Cybercrime
2484,2014-01-26,40.732,-75.0808,Public Intoxication
2485,2012-09-03,41.2609,-75.1607,Sexual Assault
2486,2016-07-09,40.7199,-74.4219,Public Intoxication
2487,2020-12-17,39.8938,-74.3921,DUI
2488,2022-05-14,39.7699,-74.6247,Domestic Violence
2489,2012-03-20,39.8207,-74.4176,Homicide
2490,2016-07-30,39.1354,-74.1582,Fraud
2491,2017-02-04,39.6634,-75.1711,Assault
2492,2016-05-06,40.679,-74.7541,Human Trafficking
2493,2018-07-23,41.0422,-74.2369,Fraud
2494,2014-02-24,39.0103,-74.3834,DUI
2495,2022-01-25,39.5791,-75.1609,Shoplifting
2496,2023-06-03,40.9142,-74.4023,Cybercrime
2497,2023-09-03,39.1216,-75.3311,Arson
2498,2020-06-08,39.06,-73.9099,Identity Theft
2499,2010-07-19,39.2966,-74.2649,Assault
2500,2021-01-18,39.1255,-74.2945,Kidnapping
2501,2014-03-11,41.0222,-74.8488,Shoplifting
2502,2015-03-25,41.3528,-75.3807,Burglary
2503,2010-09-12,39.2869,-75.435,Vandalism
2504,2017-12-30,41.282,-75.315,Drug Possession
2505,2017-05-29,39.9831,-75.2377,Fraud
2506,2022-01-26,40.673,-75.3892,Homicide
2507,2017-11-06,40.7221,-74.7236,Arson
2508,2017-10-03,41.3263,-74.8247,Sexual Assault
2509,2020-09-26,40.8803,-75.4479,Human Trafficking
2510,2021-09-12,40.8923,-74.3299,Weapons Violation
2511,2016-04-01,40.0118,-74.5406,Vandalism
2512,2020-11-13,39.8332,-75.06,Theft
2513,2021-08-22,40.5374,-75.3435,Drug Possession
2514,2012-09-05,39.103,-75.5957,Vandalism
2515,2022-08-12,39.719,-74.0053,Drug Possession
2516,2020-10-26,39.3308,-74.7823,Drug Possession
2517,2012-04-02,39.5174,-75.1567,Robbery
2518,2020-04-10,40.3384,-74.8645,Human Trafficking
2519,2022-11-04,40.3744,-74.7754,Shoplifting
2520,2010-05-21,40.4412,-75.0563,Assault
2521,2012-01-26,41.066,-74.0474,Robbery
2522,2013-07-26,41.1237,-75.5862,Homicide
2523,2010-08-13,40.7437,-73.9983,Trespassing
2524,2021-06-15,41.395,-74.5518,Homicide
2525,2015-10-07,39.4191,-74.7444,Weapons Violation
2526,2010-02-25,39.9891,-75.4736,Domestic Violence
2527,2016-06-24,40.7467,-74.0752,Homicide
2528,2020-02-15,39.3939,-74.9764,Vandalism
2529,2022-03-27,40.4699,-74.392,Robbery
2530,2022-10-28,39.7267,-74.694,Assault
2531,2011-04-01,40.6059,-74.3479,Sexual Assault
2532,2013-04-28,40.7572,-74.5449,Arson
2533,2012-02-11,39.3569,-74.432,DUI
2534,2015-07-30,40.6722,-75.0586,Sexual Assault
2535,2012-01-19,39.542,-75.3365,DUI
2536,2018-10-08,38.9155,-74.1971,Fraud
2537,2013-06-25,40.2546,-75.5098,Drug Possession
2538,2021-09-30,40.8243,-75.375,DUI
2539,2019-06-07,40.4155,-74.3132,Identity Theft
2540,2012-09-22,40.1603,-74.6995,Assault
2541,2015-02-14,39.485,-75.0535,Shoplifting
2542,2010-04-08,39.4761,-74.5659,Cybercrime
2543,2016-12-01,40.3605,-75.2454,Robbery
2544,2023-02-27,40.5442,-74.0397,DUI
2545,2016-11-17,40.8064,-75.3728,Assault
2546,2021-01-26,40.1217,-75.3286,Domestic Violence
2547,2014-09-04,40.1248,-74.3419,Homicide
2548,2016-10-11,39.4016,-75.1374,Shoplifting
2549,2010-11-21,39.8733,-74.7218,Weapons Violation
2550,2017-03-30,39.2682,-75.4744,Assault
2551,2010-03-24,39.8366,-74.0322,Sexual Assault
2552,2016-04-29,39.6214,-75.5559,Domestic Violence
2553,2024-03-27,40.6577,-74.7509,Kidnapping
2554,2015-10-11,40.0819,-74.8411,Homicide
2555,2013-02-08,39.769,-75.3224,Human Trafficking
2556,2010-01-03,40.3601,-74.2026,Shoplifting
2557,2024-11-13,39.9447,-74.877,Assault
2558,2023-09-28,40.6268,-75.4445,Burglary
2559,2021-04-29,39.1194,-73.9432,Cybercrime
2560,2013-03-14,39.7692,-75.2919,Cybercrime
2561,2011-05-11,39.8508,-75.5569,Vandalism
2562,2023-09-01,40.012,-74.993,Burglary
2563,2015-01-11,39.1406,-75.2428,Shoplifting
2564,2019-07-22,39.0396,-75.3217,Fraud
2565,2013-07-08,39.7276,-75.4023,Assault
2566,2015-01-03,40.5999,-75.2035,Theft
2567,2011-04-22,40.5794,-74.0328,Assault
2568,2012-01-19,39.2956,-75.0199,Fraud
2569,2017-03-14,40.9882,-74.6336,Identity Theft
2570,2014-03-16,40.4103,-74.0594,Vandalism
2571,2013-04-28,41.3172,-74.5931,Fraud
2572,2017-11-27,40.3046,-74.5394,Trespassing
2573,2018-06-14,39.9465,-75.3078,Drug Possession
2574,2014-09-14,40.6546,-75.0631,Assault
2575,2011-01-07,39.7779,-74.2883,Identity Theft
2576,2015-07-26,40.7839,-75.4308,Trespassing
2577,2015-06-08,40.1291,-73.9626,Domestic Violence
2578,2023-02-22,40.449,-74.2244,DUI
2579,2022-06-18,40.5951,-74.0695,Shoplifting
2580,2015-05-23,39.5653,-74.3901,Human Trafficking
2581,2021-09-23,41.1523,-75.4414,Domestic Violence
2582,2013-06-22,40.2434,-74.3026,Sexual Assault
2583,2019-04-18,39.2501,-74.7687,Human Trafficking
2584,2020-10-02,39.884,-75.2555,Vandalism
2585,2020-12-12,39.1273,-74.4893,Human Trafficking
2586,2014-01-06,39.958,-75.1215,Assault
2587,2023-04-24,40.5847,-74.4803,Robbery
2588,2010-10-31,39.1989,-75.3032,Homicide
2589,2022-12-02,40.3337,-75.5209,Domestic Violence
2590,2023-09-15,39.9559,-73.9333,Shoplifting
2591,2023-09-29,40.301,-75.4458,Identity Theft
2592,2022-12-31,40.2907,-75.0205,Vandalism
2593,2013-07-30,40.1604,-74.0897,Cybercrime
2594,2018-03-20,39.6753,-75.0348,Cybercrime
2595,2016-07-20,41.1582,-74.3662,DUI
2596,2021-12-29,40.902,-74.4707,Human Trafficking
2597,2024-02-21,40.7374,-74.932,Fraud
2598,2021-09-14,39.5902,-74.9006,Vandalism
2599,2024-10-21,41.167,-74.9512,Burglary
2600,2011-03-26,39.3481,-75.1361,Cybercrime
2601,2016-08-22,39.748,-74.8694,Assault
2602,2023-12-19,39.5069,-74.8956,Robbery
2603,2018-02-04,40.9117,-73.9693,DUI
2604,2011-11-25,41.2002,-74.7027,Fraud
2605,2015-03-26,39.5083,-75.5405,Robbery
2606,2018-07-09,39.2063,-74.8871,Identity Theft
2607,2015-04-08,40.9175,-74.6554,Vandalism
2608,2017-10-19,39.4568,-75.0739,Theft
2609,2016-02-03,40.5739,-75.5278,Fraud
2610,2018-03-07,39.5009,-74.2247,Vandalism
2611,2015-02-09,41.0276,-74.3474,Vandalism
2612,2010-02-23,39.0731,-74.6099,Assault
2613,2010-12-30,40.3288,-74.9069,Homicide
2614,2012-06-25,41.187,-75.2376,Assault
2615,2019-07-31,40.8599,-74.3438,Kidnapping
2616,2011-09-22,39.0694,-75.2062,Homicide
2617,2023-05-08,39.0943,-74.923,Theft
2618,2011-07-02,41.3534,-74.2458,Trespassing
2619,2014-03-08,41.1804,-74.341,Cybercrime
2620,2016-04-03,38.9474,-74.6804,Arson
2621,2018-06-04,39.3762,-74.46,Domestic Violence
2622,2011-10-22,39.2281,-75.5258,Domestic Violence
2623,2011-03-17,40.0344,-74.3795,Kidnapping
2624,2011-07-14,40.5495,-74.3116,Robbery
2625,2014-02-04,41.013,-74.3929,DUI
2626,2020-03-29,38.9342,-75.3906,Shoplifting
2627,2017-03-11,39.4003,-75.4237,Arson
2628,2024-07-02,41.3225,-75.4683,Theft
2629,2011-05-29,40.0515,-75.0627,Sexual Assault
2630,2016-06-30,40.8829,-74.2405,Vandalism
2631,2018-10-06,40.8107,-74.6376,Vandalism
2632,2013-08-12,38.9952,-75.4419,DUI
2633,2013-09-06,38.9298,-74.9867,Vandalism
2634,2019-12-20,38.9072,-74.6323,Identity Theft
2635,2011-08-17,41.2122,-75.2141,Arson
2636,2012-12-14,39.8176,-75.4198,Public Intoxication
2637,2018-11-17,39.9331,-74.7851,Sexual Assault
2638,2024-02-13,39.8016,-74.2055,Theft
2639,2020-09-22,40.1186,-74.9123,Arson
2640,2015-07-13,40.3602,-74.4535,Shoplifting
2641,2018-06-26,39.2208,-75.1335,Vandalism
2642,2018-08-05,40.9947,-74.2901,Theft
2643,2024-02-23,39.8583,-74.8944,Shoplifting
2644,2017-03-08,40.8157,-75.5791,Arson
2645,2012-09-03,39.5271,-74.3543,Drug Possession
2646,2018-09-28,40.9567,-74.4597,Public Intoxication
2647,2010-11-12,40.48,-75.3305,Robbery
2648,2012-07-03,40.9777,-75.0129,Drug Possession
2649,2010-09-08,41.3123,-74.8426,Fraud
2650,2020-09-09,41.1845,-74.8701,Vandalism
2651,2023-10-04,39.4458,-75.2991,DUI
2652,2019-11-02,40.7097,-74.4655,Domestic Violence
2653,2015-02-27,40.3546,-74.0503,Weapons Violation
2654,2018-08-05,41.1663,-74.6171,Sexual Assault
2655,2011-12-16,39.0603,-74.1053,Robbery
2656,2011-09-13,40.8613,-75.1443,Homicide
2657,2020-08-08,40.2704,-74.5897,Fraud
2658,2022-02-10,41.0361,-74.5251,DUI
2659,2016-05-22,39.645,-74.0412,Shoplifting
2660,2017-12-18,40.8956,-74.2364,Identity Theft
2661,2016-07-09,40.1929,-74.4017,Weapons Violation
2662,2021-06-12,41.2778,-74.4334,Sexual Assault
2663,2017-02-24,39.451,-75.4662,Robbery
2664,2014-06-08,40.3819,-73.9017,Sexual Assault
2665,2022-01-20,41.3667,-75.11,Kidnapping
